,group_1.0,group_1.1,group_1.2
0,62.46778,62.556137,62.445694
1,62.46778,62.556137,62.445694
2,62.31318,62.224842,62.51196
3,62.46778,62.51196,62.40152
4,62.40152,62.556137,62.35735
5,62.578228,62.291096,62.423607
6,62.31318,62.335262,62.6445
7,62.489872,62.246925,62.51196
8,62.31318,62.423607,62.6445
9,62.556137,62.423607,62.31318
10,62.291096,62.578228,62.51196
11,62.489872,62.489872,62.335262
12,62.51196,62.66659,62.31318
13,62.489872,62.246925,62.60032
14,62.31318,62.51196,62.40152
15,62.777058,62.489872,62.158596
16,62.523033,62.412567,62.40155
17,62.26901,62.335262,62.6445
18,62.423607,62.53405,62.335262
19,62.39048,62.545094,62.412567
20,62.35735,62.556137,62.489872
21,62.66659,62.445694,62.379436
22,62.456757,62.611374,62.346306
23,62.246925,62.777058,62.31318
24,62.489872,62.224842,62.53405
25,62.412567,62.280052,62.556137
26,62.335262,62.335262,62.578228
27,62.62241,62.246925,62.51196
28,62.611366,62.423622,62.412567
29,62.60032,62.60032,62.31318
30,62.511963,62.60032,62.31318
31,62.423607,62.60032,62.31318
32,62.53405,62.379436,62.40152
33,62.55614,62.41625,62.349987
34,62.578228,62.45306,62.29846
35,62.60032,62.489872,62.246925
36,62.335262,62.6445,62.31318
37,62.372074,62.592957,62.291096
38,62.408882,62.541416,62.26901
39,62.445694,62.489872,62.246925
40,62.379436,62.710777,62.136513
41,62.36471,62.644505,62.2543
42,62.349987,62.57823,62.372086
43,62.335262,62.51196,62.489872
44,62.335262,62.799152,62.136513
45,62.349987,62.76233,62.1954
46,62.36471,62.725506,62.25429
47,62.379436,62.688683,62.31318
48,62.445698,62.58928,62.346306
49,62.51196,62.489872,62.379436
50,62.500916,62.500916,62.35735
51,62.489872,62.51196,62.335262
52,62.412567,62.51196,62.456745
53,62.335262,62.51196,62.578228
54,62.379433,62.51196,62.46779
55,62.423607,62.51196,62.35735
56,62.578228,62.46778,62.335262
57,62.46778,62.489872,62.26901
58,62.335262,62.379436,62.556137
59,62.423607,62.445694,62.423607
60,62.445694,62.556137,62.31318
61,62.688683,62.578228,62.048195
62,62.556137,62.578228,62.246925
63,62.335262,62.777058,62.224842
64,62.31318,62.423607,62.31318
65,62.489872,62.40152,62.335262
66,62.66659,62.246925,62.423607
67,62.423607,62.489872,62.445694
68,62.335262,62.423607,62.46778
69,62.66659,62.35735,62.335262
70,62.379436,62.51196,62.26901
71,62.66659,62.31318,62.224842
72,62.578228,62.40152,62.335262
73,62.246925,62.335262,62.556137
74,62.51196,62.578228,62.291096
75,62.31318,62.423607,62.445694
76,62.66659,62.46778,62.335262
77,62.423607,62.423607,62.379436
78,62.60032,62.66659,62.20276
79,62.335262,62.865437,62.31318
80,62.53405,62.578228,62.335262
81,62.688683,62.62241,62.114433
82,62.489872,62.489872,62.379436
83,62.445694,62.51196,62.379436
84,62.46778,62.60032,62.31318
85,62.335262,62.51196,62.445694
86,62.578228,62.6445,62.048195
87,62.578228,62.489872,62.31318
88,62.60032,62.66659,62.092354
89,62.423607,62.51196,62.46778
90,62.46778,62.489872,62.40152
91,62.60032,62.445694,62.335262
92,62.556137,62.46778,62.302135
93,62.51196,62.489872,62.26901
94,62.445694,62.40152,62.31318
95,62.556145,62.35735,62.32422
96,62.66659,62.31318,62.335262
97,62.46778,62.335262,62.379436
98,62.412567,62.346306,62.45674
99,62.35735,62.35735,62.53405
100,62.40152,62.60032,62.31318
101,62.47883,62.58927,62.31318
102,62.556137,62.578228,62.31318
103,62.379436,62.51196,62.46778
104,62.445698,62.51196,62.39048
105,62.51196,62.51196,62.31318
106,62.37944,62.51196,62.423615
107,62.246925,62.51196,62.53405
108,62.688683,62.754963,61.95988
109,62.633453,62.556156,62.23592
110,62.578228,62.35735,62.51196
111,62.51196,62.423607,62.335262
112,62.423607,62.53405,62.379436
113,62.688683,62.489872,61.981956
114,62.423607,62.53405,62.445694
115,62.423607,62.51196,62.35735
116,62.31318,62.335262,62.489872
117,62.489872,62.489872,62.335262
118,62.754963,62.31318,62.158596
119,62.423607,62.489872,62.335262
120,62.335262,62.777058,62.136513
121,62.412567,62.54512,62.246933
122,62.489872,62.31318,62.35735
123,62.46778,62.556137,62.224842
124,62.48987,62.65555,62.18068
125,62.51196,62.754963,62.136513
126,62.423607,62.53405,62.31318
127,62.556145,62.567184,62.280052
128,62.688683,62.60032,62.246925
129,62.51196,62.578228,62.224842
130,62.545094,62.456745,62.224842
131,62.578228,62.335262,62.224842
132,62.66659,62.489872,62.158596
133,62.500927,62.42361,62.28006
134,62.335262,62.35735,62.40152
135,62.500927,62.35735,62.30214
136,62.66659,62.35735,62.20276
137,62.51196,62.62241,62.224842
138,62.497234,62.585594,62.254288
139,62.482506,62.548775,62.283733
140,62.46778,62.51196,62.31318
141,62.423607,62.799152,62.136513
142,62.423607,62.688694,62.210125
143,62.423607,62.57824,62.283737
144,62.423607,62.46778,62.35735
145,62.35735,62.335262,62.445694
146,62.523018,62.500927,62.269024
147,62.688683,62.66659,62.092354
148,62.51196,62.40152,62.335262
149,62.445694,62.423607,62.423607
150,62.335262,62.51196,62.31318
151,62.66659,62.6445,62.004036
152,62.489872,62.335262,62.35735
153,62.62241,62.40152,62.379436
154,62.865437,62.489872,61.981956
155,62.489872,62.445694,62.379436
156,62.40152,62.26901,62.423607
157,62.18068,62.688683,62.31318
158,62.53405,62.423607,62.31318
159,62.136513,62.335262,62.6445
160,62.489872,62.51196,62.31318
161,62.158596,62.51196,62.489872
162,62.31318,62.26901,62.51196
163,62.556137,62.556137,62.246925
164,62.423607,62.66659,62.31318
165,62.445694,62.46778,62.40152
166,62.335262,62.379436,62.489872
167,62.688683,62.489872,62.114433
168,62.46778,62.51196,62.246925
169,62.31318,62.51196,62.489872
170,62.423607,62.777058,62.136513
171,62.31318,62.31318,62.556137
172,62.60032,62.578228,62.070274
173,62.40152,62.489872,62.335262
174,62.6445,62.489872,62.158596
175,62.578228,62.379436,62.335262
176,62.445694,62.53405,62.379436
177,62.51196,62.489872,62.291096
178,62.379436,62.489872,62.40152
179,62.578228,62.556137,62.246925
180,62.489872,62.489872,62.31318
181,62.578228,62.489872,62.20276
182,62.58927,62.511963,62.235886
183,62.60032,62.53405,62.26901
184,62.489872,62.53405,62.224842
185,62.489872,62.500916,62.31318
186,62.489872,62.46778,62.40152
187,62.40152,62.51196,62.31318
188,62.40152,62.37944,62.412567
189,62.40152,62.246925,62.51196
190,62.35735,62.46778,62.379436
191,62.39048,62.445694,62.346306
192,62.423607,62.423607,62.31318
193,62.688683,62.53405,62.20276
194,62.5451,62.434654,62.379448
195,62.40152,62.335262,62.556137
196,62.412563,62.368393,62.46779
197,62.423607,62.40152,62.379436
198,62.31318,62.379436,62.51196
199,62.39048,62.434654,62.45674
200,62.46778,62.489872,62.40152
201,62.556137,62.40152,62.335262
202,62.526684,62.394157,62.3279
203,62.497234,62.3868,62.32054
204,62.46778,62.379436,62.31318
205,62.40152,62.379436,62.423607
206,62.416245,62.36471,62.445694
207,62.43097,62.349987,62.467785
208,62.445694,62.335262,62.489872
209,62.456738,62.40152,62.434654
210,62.46778,62.46778,62.379436
211,62.48987,62.545097,62.269016
212,62.51196,62.62241,62.158596
213,62.51196,62.55614,62.213802
214,62.51196,62.489872,62.26901
215,62.42361,62.500916,62.31318
216,62.335262,62.51196,62.35735
217,62.412567,62.46778,62.379433
218,62.489872,62.423607,62.40152
219,62.423607,62.489872,62.46778
220,62.53405,62.46778,62.26901
221,62.489872,62.26901,62.335262
222,62.53405,62.46778,62.35735
223,62.46778,62.60032,62.20276
224,62.40152,62.35735,62.51196
225,62.335262,62.865437,62.136513
226,62.489872,62.423607,62.40152
227,62.66659,62.51196,62.20276
228,62.60032,62.40152,62.246925
229,62.51196,62.489872,62.291096
230,62.35735,62.379436,62.423607
231,62.489872,62.136513,62.423607
232,62.60032,62.53405,62.335262
233,62.53405,62.46778,62.246925
234,62.51196,62.53405,62.335262
235,62.688683,62.66659,62.092354
236,62.40152,62.224842,62.51196
237,62.423607,62.445694,62.445694
238,62.31318,62.335262,62.46778
239,62.51196,62.489872,62.31318
240,62.489872,62.31318,62.335262
241,62.26901,62.51196,62.40152
242,62.31318,62.688683,62.489872
243,62.31318,62.445694,62.53405
244,62.335262,62.445694,62.40152
245,62.6445,62.578228,62.246925
246,62.31318,62.335262,62.556137
247,62.423607,62.578228,62.246925
248,62.246925,62.688683,61.95988
249,62.445694,62.423607,62.335262
250,62.754963,62.489872,61.981956
251,62.51196,62.578228,62.291096
252,62.51196,62.489872,62.291096
253,62.545094,62.401527,62.31318
254,62.578228,62.31318,62.335262
255,62.500916,62.412567,62.31318
256,62.423607,62.51196,62.291096
257,62.46778,62.45674,62.31318
258,62.51196,62.40152,62.335262
259,62.545094,62.40152,62.291092
260,62.578228,62.40152,62.246925
261,62.478832,62.55615,62.235886
262,62.379436,62.710777,62.224842
263,62.423607,62.73287,62.136513
264,62.379436,62.40152,62.379436
265,62.489872,62.335262,62.335262
266,62.40152,62.335262,62.489872
267,62.578228,62.445694,62.335262
268,62.335262,62.51196,62.31318
269,62.66659,62.423607,62.291096
270,62.335262,62.66659,62.136513
271,62.60032,62.578228,62.379436
272,62.26901,62.379436,62.423607
273,62.46778,62.489872,62.246925
274,62.489872,62.423607,62.40152
275,62.31318,62.335262,62.556137
276,62.31318,62.158596,62.335262
277,62.335262,62.51196,62.31318
278,62.865437,62.66659,61.981956
279,62.40152,62.40152,62.51196
280,62.489872,62.35735,62.379436
281,62.556137,62.489872,62.335262
282,62.53405,62.578228,62.20276
283,62.489872,62.224842,62.51196
284,62.335262,62.688683,62.136513
285,62.60032,62.6445,62.048195
286,62.423607,62.51196,62.224842
287,62.379436,62.51196,62.31318
288,62.6445,62.445694,62.136513
289,62.578228,62.556137,62.246925
290,62.246925,62.53405,62.489872
291,62.51196,62.556137,62.20276
292,62.6445,62.489872,62.246925
293,62.66659,62.31318,62.158596
294,62.46778,62.51196,62.31318
295,62.20276,62.578228,62.489872
296,62.6445,62.40152,62.335262
297,62.423607,62.46778,62.423607
298,62.224842,62.335262,62.688683
299,62.51196,62.688683,62.224842
300,62.53405,62.31318,62.51196
301,62.423615,62.30214,62.57823
302,62.31318,62.291096,62.6445
303,62.31318,62.46778,62.53405
304,62.368393,62.567184,62.423615
305,62.423607,62.66659,62.31318
306,62.53405,62.35735,62.335262
307,62.511963,62.31318,62.42361
308,62.489872,62.26901,62.51196
309,62.60032,62.445694,62.158596
310,62.578228,62.47883,62.24693
311,62.556137,62.51196,62.335262
312,62.66659,62.31318,62.335262
313,62.611366,62.32422,62.42361
314,62.556137,62.335262,62.51196
315,62.62241,62.46778,62.246925
316,62.48988,62.53405,62.3684
317,62.35735,62.60032,62.489872
318,62.379433,62.489876,62.42361
319,62.40152,62.379436,62.35735
320,62.158596,62.60032,62.40152
321,62.324234,62.489876,62.39048
322,62.489872,62.379436,62.379436
323,62.379436,62.335262,62.578228
324,62.430973,62.379436,62.467793
325,62.482513,62.423607,62.35736
326,62.53405,62.46778,62.246925
327,62.51196,62.578228,62.246925
328,62.445698,62.511963,62.33527
329,62.37944,62.4457,62.423615
330,62.31318,62.379436,62.51196
331,62.31318,62.412567,62.500916
332,62.31318,62.445694,62.489872
333,62.45675,62.556145,62.335274
334,62.60032,62.66659,62.18068
335,62.412582,62.500927,62.3905
336,62.224842,62.335262,62.60032
337,62.412582,62.368393,62.46779
338,62.60032,62.40152,62.335262
339,62.46778,62.489872,62.20276
340,62.35735,62.46778,62.51196
341,62.66659,62.40152,62.26901
342,62.66659,62.31318,62.20276
343,62.51196,62.53405,62.26901
344,62.335262,62.73287,62.136513
345,62.489872,62.489872,62.31318
346,62.35735,62.688683,62.46778
347,62.66659,62.489872,62.158596
348,62.53405,62.423607,62.46778
349,62.291096,62.335262,62.66659
350,62.445694,62.335262,62.335262
351,62.35735,62.51196,62.489872
352,62.51196,62.66659,62.224842
353,62.53405,62.423607,62.35735
354,62.777058,62.489872,62.070274
355,62.423607,62.53405,62.31318
356,62.35735,62.60032,62.224842
357,62.379436,62.379436,62.489872
358,62.51196,62.60032,62.35735
359,62.688683,62.66659,62.070274
360,62.31318,62.246925,62.556137
361,62.53405,62.489872,62.335262
362,62.51196,62.423607,62.35735
363,62.51196,62.578228,62.136513
364,62.31318,62.335262,62.60032
365,62.51196,62.445694,62.31318
366,62.224842,62.688683,62.489872
367,62.578228,62.40152,62.335262
368,62.51196,62.62241,62.335262
369,62.51196,62.489872,62.246925
370,62.66659,62.40152,62.335262
371,62.35735,62.51196,62.40152
372,62.114433,62.688683,62.578228
373,62.46778,62.379436,62.46778
374,62.335262,62.60032,62.489872
375,62.42361,62.633453,62.357357
376,62.51196,62.66659,62.224842
377,62.60032,62.62241,62.246925
378,62.633453,62.423626,62.31318
379,62.66659,62.224842,62.379436
380,62.6445,62.31318,62.335262
381,62.52301,62.32422,62.40152
382,62.40152,62.335262,62.46778
383,62.66659,62.66659,62.114433
384,62.545097,62.567184,62.302155
385,62.423607,62.46778,62.489872
386,62.18068,62.335262,62.66659
387,62.335274,62.39048,62.57823
388,62.489872,62.445694,62.489872
389,62.092354,62.688683,62.489872
390,62.202766,62.534058,62.500916
391,62.31318,62.379436,62.51196
392,62.489872,62.489872,62.335262
393,62.55614,62.37944,62.46779
394,62.62241,62.26901,62.60032
395,62.567184,62.412575,62.46779
396,62.51196,62.556137,62.335262
397,62.688683,62.66659,62.070274
398,62.600323,62.65923,62.15124
399,62.511967,62.651863,62.232212
400,62.423607,62.6445,62.31318
401,62.688683,62.46778,62.335262
402,62.70341,62.41625,62.305817
403,62.71814,62.36471,62.27637
404,62.73287,62.31318,62.246925
405,62.57824,62.368393,62.30214
406,62.423607,62.423607,62.35735
407,62.302143,62.379433,62.46779
408,62.18068,62.335262,62.578228
409,62.235886,62.42361,62.53405
410,62.291096,62.51196,62.489872
411,62.31318,62.51196,62.489872
412,62.335262,62.51196,62.489872
413,62.688683,62.489872,62.158596
414,62.489872,62.379436,62.556137
415,62.66659,62.445694,62.335262
416,62.478844,62.46778,62.412567
417,62.291096,62.489872,62.489872
418,62.478844,62.401527,62.445694
419,62.66659,62.31318,62.40152
420,62.545097,62.434658,62.467785
421,62.423607,62.556137,62.53405
422,62.46778,62.46779,62.489872
423,62.51196,62.379436,62.445694
424,62.40152,62.51196,62.51196
425,62.35735,62.556137,62.31318
426,62.31318,62.51196,62.6445
427,62.556137,62.445694,62.31318
428,62.35735,62.445694,62.489872
429,62.246925,62.688683,62.489872
430,62.40152,62.6445,62.379436
431,62.40152,62.51196,62.40152
432,62.423607,62.66659,62.224842
433,62.556137,62.578228,62.246925
434,62.40152,62.246925,62.60032
435,62.489872,62.423607,62.40152
436,62.556137,62.40152,62.335262
437,62.46778,62.66659,62.31318
438,62.60032,62.578228,62.291096
439,62.26901,62.51196,62.556137
440,62.489872,62.40152,62.335262
441,62.423607,62.578228,62.335262
442,62.60032,62.556137,62.379436
443,62.489872,62.556137,62.31318
444,62.20276,62.51196,62.51196
445,62.324226,62.51196,62.42361
446,62.445694,62.51196,62.335262
447,62.6445,62.66659,62.158596
448,62.379436,62.51196,62.40152
449,62.489872,62.40152,62.445694
450,62.66659,62.445694,62.335262
451,62.46778,62.51196,62.246925
452,62.246925,62.335262,62.66659
453,62.224842,62.335262,62.60032
454,62.51196,62.73287,62.224842
455,62.434654,62.622414,62.269012
456,62.35735,62.51196,62.31318
457,62.489872,62.379436,62.46778
458,62.335262,62.489872,62.35735
459,62.412567,62.412567,62.368393
460,62.489872,62.335262,62.379436
461,62.66659,62.489872,62.335262
462,62.578236,62.497234,62.3868
463,62.489876,62.504597,62.438335
464,62.40152,62.51196,62.489872
465,62.489872,62.51196,62.379436
466,62.53405,62.412567,62.445698
467,62.578228,62.31318,62.51196
468,62.335262,62.51196,62.556137
469,62.46779,62.53405,62.434658
470,62.60032,62.556137,62.31318
471,62.865437,62.489872,62.004036
472,62.578228,62.35735,62.335262
473,62.567184,62.500923,62.257973
474,62.556137,62.6445,62.18068
475,62.688683,62.66659,62.136513
476,62.58928,62.489883,62.28006
477,62.489872,62.31318,62.423607
478,62.335262,62.51196,62.62241
479,62.478836,62.500916,62.43467
480,62.62241,62.489872,62.246925
481,62.60032,62.412567,62.291092
482,62.578228,62.335262,62.335262
483,62.4457,62.335262,62.4457
484,62.31318,62.335262,62.556137
485,62.46778,62.46778,62.423607
486,62.489872,62.445694,62.423607
487,62.445694,62.51196,62.489872
488,62.18068,62.423607,62.66659
489,62.423607,62.445694,62.46778
490,62.66659,62.489872,62.246925
491,62.423607,62.51196,62.335262
492,62.53405,62.489872,62.335262
493,62.51196,62.73287,62.291096
494,62.688683,62.777058,62.158596
495,62.51196,62.46778,62.335262
496,62.53405,62.60032,62.31318
497,62.423607,62.51196,62.40152
498,62.40152,62.51196,62.423607
499,62.62241,62.224842,62.51196
500,62.489872,62.489872,62.379436
501,62.710777,62.489872,62.246925
502,62.423607,62.489872,62.31318
503,62.35735,62.335262,62.46778
504,62.578228,62.40152,62.423607
505,62.489872,62.40152,62.335262
506,62.66659,62.224842,62.688683
507,62.423607,62.51196,62.291096
508,62.18068,62.35735,62.53405
509,62.31318,62.51196,62.578228
510,62.578228,62.489872,62.35735
511,62.40152,62.423607,62.445694
512,62.53405,62.423607,62.335262
513,62.578228,62.66659,62.18068
514,62.489872,62.335262,62.53405
515,62.423607,62.60032,62.246925
516,62.51196,62.556137,62.291096
517,62.423607,62.46778,62.35735
518,62.66659,62.31318,62.335262
519,62.51196,62.51196,62.31318
520,62.60032,62.60032,62.31318
521,62.379436,62.688683,62.31318
522,62.578228,62.53405,62.35735
523,62.62241,62.423615,62.346306
524,62.66659,62.31318,62.335262
525,62.489872,62.445694,62.335262
526,62.500916,62.39048,62.32422
527,62.51196,62.335262,62.31318
528,62.51196,62.62241,62.158596
529,62.47883,62.633453,62.28006
530,62.445694,62.6445,62.40152
531,62.60032,62.66659,62.224842
532,62.58927,62.57823,62.280052
533,62.578228,62.489872,62.335262
534,62.578228,62.489872,62.246925
535,62.666595,62.57823,62.1586
536,62.754963,62.66659,62.070274
537,62.489872,62.51196,62.40152
538,62.633465,62.545094,62.235897
539,62.777058,62.578228,62.070274
540,62.655556,62.556137,62.213814
541,62.53405,62.53405,62.35735
542,62.556137,62.51196,62.224842
543,62.5635,62.51196,62.26165
544,62.570866,62.51196,62.298454
545,62.578228,62.51196,62.335262
546,62.489872,62.445694,62.335262
547,62.497234,62.497234,62.298454
548,62.504597,62.54878,62.26165
549,62.51196,62.60032,62.224842
550,62.46778,62.478836,62.324226
551,62.423607,62.35735,62.423607
552,62.43465,62.434654,62.368393
553,62.445694,62.51196,62.31318
554,62.489872,62.545094,62.32422
555,62.53405,62.578228,62.335262
556,62.511963,62.53405,62.269012
557,62.489872,62.489872,62.20276
558,62.58928,62.47883,62.2138
559,62.688683,62.46778,62.224842
560,62.578228,62.224842,62.46778
561,62.46778,62.51196,62.35735
562,62.66659,62.489872,62.158596
563,62.578228,62.489872,62.379436
564,62.246925,62.556137,62.40152
565,62.423607,62.423607,62.51196
566,62.445694,62.60032,62.31318
567,62.335262,62.777058,62.136513
568,62.62241,62.489872,62.246925
569,62.66659,62.489872,62.158596
570,62.335262,62.60032,62.35735
571,62.578228,62.578228,62.246925
572,62.51196,62.51196,62.31318
573,62.489872,62.46778,62.335262
574,62.423607,62.578228,62.246925
575,62.379436,62.423607,62.40152
576,62.445694,62.53405,62.31318
577,62.6445,62.31318,62.335262
578,62.53405,62.62241,62.31318
579,62.445694,62.51196,62.335262
580,62.51196,62.51196,62.335262
581,62.578228,62.489872,62.335262
582,62.556137,62.35735,62.423607
583,62.445694,62.489872,62.423607
584,62.556137,62.578228,62.18068
585,62.31318,62.51196,62.46778
586,62.51196,62.688683,62.224842
587,62.445694,62.578228,62.26901
588,62.46778,62.40152,62.46778
589,62.55614,62.445694,62.423607
590,62.6445,62.489872,62.379436
591,62.688683,62.73287,62.136513
592,62.60032,62.61137,62.224846
593,62.51196,62.489872,62.31318
594,62.40152,62.556137,62.26901
595,62.50092,62.545094,62.302135
596,62.60032,62.53405,62.335262
597,62.633453,62.379448,62.291092
598,62.66659,62.224842,62.246925
599,62.46778,62.556137,62.224842
600,62.53405,62.434658,62.324226
601,62.60032,62.31318,62.423607
602,62.489872,62.335262,62.423607
603,62.401527,62.456745,62.45674
604,62.31318,62.578228,62.489872
605,62.66659,62.31318,62.246925
606,62.677635,62.47884,62.18068
607,62.688683,62.6445,62.114433
608,62.489872,62.335262,62.423607
609,62.51196,62.430977,62.36471
610,62.53405,62.526695,62.30582
611,62.556137,62.62241,62.246925
612,62.489872,62.445694,62.35735
613,62.497234,62.519325,62.283737
614,62.504597,62.59296,62.210125
615,62.51196,62.66659,62.136513
616,62.500916,62.4678,62.324234
617,62.489872,62.26901,62.51196
618,62.51196,62.51196,62.423607
619,62.688698,62.545094,62.20278
620,62.865437,62.578228,61.981956
621,62.677654,62.578228,62.12548
622,62.489872,62.578228,62.26901
623,62.158596,62.688683,62.31318
624,62.578228,62.489872,62.335262
625,62.489872,62.53405,62.31318
626,62.688683,62.754963,62.048195
627,62.335262,62.53405,62.46778
628,62.66659,62.40152,62.335262
629,62.335262,62.423607,62.489872
630,62.423607,62.66659,62.224842
631,62.62241,62.489872,62.246925
632,62.60032,62.51196,62.291096
633,62.66659,62.224842,62.158596
634,62.51196,62.35735,62.423607
635,62.40152,62.423607,62.423607
636,62.246925,62.688683,62.31318
637,62.40152,62.60032,62.35735
638,62.40152,62.246925,62.51196
639,62.246925,62.46778,62.379436
640,62.423607,62.556137,62.335262
641,62.246925,62.51196,62.578228
642,62.46778,62.489872,62.445694
643,62.35735,62.40152,62.423607
644,62.66659,62.40152,62.335262
645,62.489872,62.51196,62.335262
646,62.158596,62.688683,62.31318
647,62.51196,62.489872,62.224842
648,62.224842,62.335262,62.6445
649,62.53405,62.489872,62.26901
650,62.688683,62.66659,62.136513
651,62.73287,62.66659,61.981956
652,62.578228,62.489872,62.291096
653,62.688683,62.578228,62.136513
654,62.423607,62.62241,62.26901
655,62.578228,62.40152,62.335262
656,62.51196,62.46778,62.335262
657,62.445694,62.335262,62.335262
658,62.688683,62.84334,62.092354
659,62.677635,62.578262,62.125473
660,62.66659,62.31318,62.158596
661,62.777058,62.489872,62.158596
662,62.633465,62.37944,62.2911
663,62.489872,62.26901,62.423607
664,62.445694,62.53405,62.445694
665,62.357353,62.434654,62.511963
666,62.26901,62.335262,62.578228
667,62.489872,62.291096,62.335262
668,62.401527,62.368393,62.42361
669,62.31318,62.445694,62.51196
670,62.50093,62.556145,62.335278
671,62.688683,62.66659,62.158596
672,62.53405,62.66659,62.18068
673,62.33528,62.589275,62.357365
674,62.136513,62.51196,62.53405
675,62.335262,62.777058,62.31318
676,62.298454,62.68869,62.35735
677,62.26165,62.600327,62.401524
678,62.224842,62.51196,62.445694
679,62.20276,62.556137,62.489872
680,62.31319,62.53405,62.416252
681,62.42362,62.51196,62.34263
682,62.53405,62.489872,62.26901
683,62.40152,62.40152,62.489872
684,62.460423,62.35735,62.438335
685,62.519325,62.31318,62.3868
686,62.578228,62.26901,62.335262
687,62.51196,62.489872,62.35735
688,62.45306,62.60033,62.22486
689,62.39416,62.71079,62.09237
690,62.335262,62.821247,61.95988
691,62.489883,62.644516,62.1034
692,62.6445,62.46778,62.246925
693,62.65555,62.43465,62.291092
694,62.66659,62.40152,62.335262
695,62.710777,62.445694,62.24693
696,62.754963,62.489872,62.158596
697,62.743916,62.46778,62.224846
698,62.73287,62.445694,62.291096
699,62.423607,62.423607,62.423607
700,62.66659,62.489872,62.246925
701,62.688683,62.489872,62.114433
702,62.40152,62.379436,62.423607
703,62.31318,62.158596,62.688683
704,62.335262,62.6445,62.31318
705,62.423607,62.53405,62.35735
706,62.224842,62.335262,62.62241
707,62.66659,62.489872,62.335262
708,62.51196,62.46778,62.31318
709,62.335262,62.60032,62.40152
710,62.445694,62.51196,62.40152
711,62.688683,62.799152,61.95988
712,62.489872,62.423607,62.40152
713,62.47883,62.57824,62.30214
714,62.46778,62.73287,62.20276
715,62.60032,62.66659,62.246925
716,62.523006,62.57823,62.291092
717,62.445694,62.489872,62.335262
718,62.136513,62.291096,62.6445
719,62.324234,62.478844,62.456757
720,62.51196,62.66659,62.26901
721,62.6445,62.60032,62.158596
722,62.57823,62.611366,62.19172
723,62.51196,62.62241,62.224842
724,62.335262,62.688683,62.31318
725,62.51197,62.677635,62.202766
726,62.688683,62.66659,62.092354
727,62.423607,62.489872,62.40152
728,62.46778,62.523003,62.35735
729,62.51196,62.556137,62.31318
730,62.390484,62.545094,62.35735
731,62.26901,62.53405,62.40152
732,62.578228,62.40152,62.335262
733,62.269054,62.28006,62.60035
734,61.95988,62.158596,62.865437
735,62.445694,62.31318,62.40152
736,62.46778,62.401527,62.349987
737,62.489872,62.48988,62.29846
738,62.51196,62.578228,62.246925
739,62.26901,62.51196,62.489872
740,62.31318,62.504597,62.438335
741,62.35735,62.497234,62.3868
742,62.40152,62.489872,62.335262
743,62.35735,62.412567,62.478836
744,62.31318,62.335262,62.62241
745,62.368393,62.434654,62.467796
746,62.423607,62.53405,62.31318
747,62.45674,62.45674,62.368393
748,62.489872,62.379436,62.423607
749,62.412567,62.534058,62.368393
750,62.335262,62.688683,62.31318
751,62.556137,62.40152,62.35735
752,62.688683,62.66659,62.136513
753,62.445694,62.489872,62.26901
754,62.60032,62.66659,62.136513
755,62.51196,62.865437,62.136513
756,62.51196,62.60032,62.31318
757,62.114433,62.423607,62.578228
758,62.51196,62.40152,62.335262
759,62.224842,62.335262,62.60032
760,62.335262,62.578228,62.31318
761,62.335262,62.379436,62.46778
762,62.578228,62.40152,62.335262
763,62.335262,62.445694,62.31318
764,62.53405,62.445694,62.335262
765,62.489872,62.379436,62.246925
766,62.51196,62.578228,62.31318
767,62.246925,62.51196,62.445694
